Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
door 82, smart agent 21, 40.05, 12.40, 2.22
door 43, smart agent 21, 40.05, 12.52, 2.22
door 42, smart agent 26, 40.05, 15.40, 2.22
door 86, smart agent 25, 49.05, 15.52, 2.22
door 81, smart agent 20, 49.05, 12.40, 2.22
door 41, smart agent 20, 49.05, 12.52, 2.22
door 40, smart agent 25, 49.05, 15.40, 2.22
door 39, smart agent 19, 58.05, 12.52, 2.22
door 38, smart agent 24, 58.05, 15.40, 2.22
door 80, smart agent 19, 58.05, 12.40, 2.22
door 85, smart agent 24, 58.05, 15.52, 2.22
door 97, smart agent 35, -63.47, 10.96, 2.54
door 98, smart agent 36, -63.47, -24.04, 2.54
door 99, smart agent 37, -63.47, -17.04, 2.54
door 100, smart agent 38, -63.47, -10.04, 2.54
door 101, smart agent 39, -63.47, -3.04, 2.54
door 102, smart agent 40, -63.47, 3.96, 2.54
door 91, smart agent 29, -3.49, 19.96, 2.54
door 91, smart agent 2, -3.49, 19.96, 2.54
door 1, smart agent 2, -3.37, 19.96, 2.54
door 6, smart agent 6, -61.91, -32.60, 2.54
door 96, smart agent 34, -52.93, 15.52, 2.54
door 50, smart agent 34, -52.93, 15.40, 2.54
door 59, smart agent 42, -46.91, -32.48, 2.54
door 104, smart agent 42, -46.91, -32.60, 2.54
door 95, smart agent 33, -43.93, 15.52, 2.54
door 66, smart agent 33, -43.93, 15.40, 2.54
door 67, smart agent 32, -34.93, 15.40, 2.54
door 94, smart agent 32, -34.93, 15.52, 2.54
door 68, smart agent 31, -25.93, 15.40, 2.54
door 93, smart agent 31, -25.93, 15.52, 2.54
door 21, smart agent 12, -25.91, -17.48, 2.54
door 18, smart agent 12, -25.91, -17.60, 2.54
door 69, smart agent 30, -16.93, 15.40, 2.54
door 92, smart agent 30, -16.93, 15.52, 2.54
door 26, smart agent 13, -15.35, -19.04, 2.54
door 4, smart agent 4, 25.05, 12.40, 2.54
door 47, smart agent 4, 25.05, 12.52, 2.54
door 83, smart agent 27, 31.05, 12.40, 2.54
door 88, smart agent 22, 31.05, 15.52, 2.54
door 45, smart agent 27, 31.05, 12.52, 2.54
door 44, smart agent 22, 31.05, 15.40, 2.54
door 87, smart agent 21, 40.05, 15.52, 2.54
door 82, smart agent 26, 40.05, 12.40, 2.54
door 43, smart agent 26, 40.05, 12.52, 2.54
door 42, smart agent 21, 40.05, 15.40, 2.54
door 86, smart agent 20, 49.05, 15.52, 2.54
door 81, smart agent 25, 49.05, 12.40, 2.54
door 41, smart agent 25, 49.05, 12.52, 2.54
door 40, smart agent 20, 49.05, 15.40, 2.54
door 39, smart agent 24, 58.05, 12.52, 2.54
door 38, smart agent 19, 58.05, 15.40, 2.54
door 80, smart agent 24, 58.05, 12.40, 2.54
door 85, smart agent 19, 58.05, 15.52, 2.54
door 37, smart agent 18, 64.05, 12.52, 2.54
door 36, smart agent 23, 64.05, 15.40, 2.54
door 79, smart agent 18, 64.05, 12.40, 2.54
door 84, smart agent 23, 64.05, 15.52, 2.54
door 97, smart agent 35, -63.47, 10.96, 2.88
door 52, smart agent 35, -63.35, 10.96, 2.88
door 98, smart agent 36, -63.47, -24.04, 2.88
door 57, smart agent 36, -63.35, -24.04, 2.88
door 99, smart agent 37, -63.47, -17.04, 2.88
door 56, smart agent 37, -63.35, -17.04, 2.88
door 100, smart agent 38, -63.47, -10.04, 2.88
door 55, smart agent 38, -63.35, -10.04, 2.88
door 101, smart agent 39, -63.47, -3.04, 2.88
door 54, smart agent 39, -63.35, -3.04, 2.88
door 102, smart agent 40, -63.47, 3.96, 2.88
door 53, smart agent 40, -63.35, 3.96, 2.88
door 91, smart agent 29, -3.49, 19.96, 2.88
door 1, smart agent 29, -3.37, 19.96, 2.88
door 8, smart agent 5, -70.91, 15.40, 2.88
door 5, smart agent 5, -70.91, 15.52, 2.88
door 103, smart agent 41, -58.91, -32.60, 2.88
door 65, smart agent 41, -58.91, -32.48, 2.88
door 16, smart agent 34, -52.93, 12.40, 2.88
door 51, smart agent 34, -52.93, 12.52, 2.88
door 105, smart agent 43, -34.91, -32.60, 2.88
door 61, smart agent 43, -34.91, -32.48, 2.88
door 107, smart agent 44, -25.91, -32.60, 2.88
door 63, smart agent 44, -25.91, -32.48, 2.88
door 64, smart agent 45, -22.91, -32.48, 2.88
door 109, smart agent 45, -22.91, -32.60, 2.88
door 89, smart agent 28, 25.05, 15.52, 2.88
door 46, smart agent 28, 25.05, 15.40, 2.88
door 75, smart agent 8, 14.49, -1.04, 3.22
door 13, smart agent 8, 14.61, -1.04, 3.22
exit 1, smart agent 3, 13.05, 42.40, 3.22
