Object Name, Agent Name, Position-X, Position-Z, Time (Seconds)
exit 2, smart agent 39, -62.04, 24.40, 7.72
door 52, smart agent 32, -52.93, 12.52, 7.74
door 46, smart agent 21, 25.05, 15.40, 7.76
door 44, smart agent 3, 31.05, 15.40, 7.76
door 97, smart agent 9, -52.93, 15.52, 7.92
door 47, smart agent 26, 25.05, 12.52, 7.94
door 38, smart agent 19, 58.05, 15.40, 8.00
door 36, smart agent 18, 64.05, 15.40, 8.04
door 1, smart agent 16, -3.37, 19.96, 8.10
door 25, smart agent 14, -15.35, -10.04, 8.22
door 97, smart agent 9, -52.93, 15.52, 8.28
door 79, smart agent 8, 8.61, -28.04, 8.30
door 45, smart agent 25, 31.05, 12.52, 8.30
door 37, smart agent 23, 64.05, 12.52, 8.32
door 44, smart agent 3, 31.05, 15.40, 8.34
door 39, smart agent 22, 58.05, 12.52, 8.34
door 46, smart agent 21, 25.05, 15.40, 8.40
module node 33, smart agent 38, -61.93, 19.96, 8.42
door 38, smart agent 17, 58.05, 15.40, 8.46
door 16, smart agent 32, -52.93, 12.40, 8.54
door 4, smart agent 26, 25.05, 12.40, 8.56
door 44, smart agent 20, 31.05, 15.40, 8.60
door 38, smart agent 19, 58.05, 15.40, 8.66
door 1, smart agent 16, -3.37, 19.96, 8.66
door 36, smart agent 18, 64.05, 15.40, 8.68
door 90, smart agent 21, 25.05, 15.52, 8.72
door 89, smart agent 3, 31.05, 15.52, 8.76
door 25, smart agent 14, -15.35, -10.04, 8.78
door 33, smart agent 15, 8.49, 4.96, 8.80
door 97, smart agent 9, -52.93, 15.52, 8.80
module node 64, smart agent 41, -70.91, -31.04, 8.80
door 45, smart agent 25, 31.05, 12.52, 8.82
door 39, smart agent 24, 58.05, 12.52, 8.88
door 86, smart agent 19, 58.05, 15.52, 9.00
door 37, smart agent 23, 64.05, 12.52, 9.00
door 3, smart agent 27, 14.61, 4.96, 9.02
door 92, smart agent 16, -3.49, 19.96, 9.04
door 85, smart agent 18, 64.05, 15.52, 9.08
door 27, smart agent 8, 8.49, -28.04, 9.10
door 44, smart agent 20, 31.05, 15.40, 9.12
door 81, smart agent 22, 58.05, 12.40, 9.12
door 92, smart agent 29, -3.49, 19.96, 9.18
door 86, smart agent 17, 58.05, 15.52, 9.22
module node 32, smart agent 38, -61.93, 22.96, 9.28
exit 3, smart agent 41, -72.35, -31.04, 9.28
door 89, smart agent 3, 31.05, 15.52, 9.30
door 33, smart agent 15, 8.49, 4.96, 9.34
door 18, smart agent 10, -25.91, -17.60, 9.42
door 84, smart agent 25, 31.05, 12.40, 9.44
door 22, smart agent 14, -15.47, -10.04, 9.46
door 23, smart agent 12, -15.47, -7.04, 9.46
door 39, smart agent 24, 58.05, 12.52, 9.50
door 90, smart agent 21, 25.05, 15.52, 9.50
door 27, smart agent 8, 8.49, -28.04, 9.52
module node 34, smart agent 37, -61.93, 16.96, 9.52
door 89, smart agent 20, 31.05, 15.52, 9.56
door 81, smart agent 22, 58.05, 12.40, 9.60
door 80, smart agent 23, 64.05, 12.40, 9.62
door 4, smart agent 26, 25.05, 12.40, 9.62
door 86, smart agent 19, 58.05, 15.52, 9.66
exit 2, smart agent 38, -62.04, 24.40, 9.76
door 85, smart agent 18, 64.05, 15.52, 9.80
door 49, smart agent 1, -1.93, 15.40, 9.80
door 1, smart agent 29, -3.37, 19.96, 9.82
door 51, smart agent 31, -52.93, 15.40, 9.82
door 86, smart agent 17, 58.05, 15.52, 9.86
door 89, smart agent 20, 31.05, 15.52, 9.88
door 27, smart agent 8, 8.49, -28.04, 9.90
door 67, smart agent 30, -43.93, 15.40, 9.98
door 80, smart agent 23, 64.05, 12.40, 10.02
door 84, smart agent 25, 31.05, 12.40, 10.02
module node 22, smart agent 7, 13.05, 16.96, 10.04
door 25, smart agent 13, -15.35, -10.04, 10.04
door 27, smart agent 8, 8.49, -28.04, 10.16
door 45, smart agent 3, 31.05, 12.52, 10.16
door 21, smart agent 10, -25.91, -17.48, 10.24
door 80, smart agent 23, 64.05, 12.40, 10.26
door 23, smart agent 12, -15.47, -7.04, 10.26
door 51, smart agent 31, -52.93, 15.40, 10.34
door 89, smart agent 20, 31.05, 15.52, 10.36
door 81, smart agent 24, 58.05, 12.40, 10.38
door 81, smart agent 22, 58.05, 12.40, 10.38
door 39, smart agent 19, 58.05, 12.52, 10.38
module node 33, smart agent 37, -61.93, 19.96, 10.38
door 49, smart agent 1, -1.93, 15.40, 10.44
door 47, smart agent 21, 25.05, 12.52, 10.46
door 37, smart agent 18, 64.05, 12.52, 10.56
door 46, smart agent 26, 25.05, 15.40, 10.66
door 97, smart agent 31, -52.93, 15.52, 10.66
door 21, smart agent 10, -25.91, -17.48, 10.74
door 84, smart agent 3, 31.05, 12.40, 10.82
door 33, smart agent 28, 8.49, 4.96, 10.82
door 39, smart agent 17, 58.05, 12.52, 10.84
door 2, smart agent 1, -1.93, 15.52, 10.86
door 81, smart agent 24, 58.05, 12.40, 10.86
module node 23, smart agent 7, 13.05, 19.96, 10.88
door 30, smart agent 12, -15.35, -7.04, 10.96
door 97, smart agent 31, -52.93, 15.52, 10.98
door 44, smart agent 25, 31.05, 15.40, 10.98
door 22, smart agent 13, -15.47, -10.04, 11.06
door 36, smart agent 23, 64.05, 15.40, 11.08
door 84, smart agent 3, 31.05, 12.40, 11.14
door 38, smart agent 22, 58.05, 15.40, 11.18
module node 32, smart agent 37, -61.93, 22.96, 11.24
door 81, smart agent 19, 58.05, 12.40, 11.24
door 4, smart agent 21, 25.05, 12.40, 11.24
door 80, smart agent 18, 64.05, 12.40, 11.30
door 45, smart agent 20, 31.05, 12.52, 11.38
door 2, smart agent 1, -1.93, 15.52, 11.42
door 90, smart agent 26, 25.05, 15.52, 11.46
door 84, smart agent 3, 31.05, 12.40, 11.48
door 97, smart agent 31, -52.93, 15.52, 11.50
door 81, smart agent 17, 58.05, 12.40, 11.52
module node 34, smart agent 36, -61.93, 16.96, 11.56
door 2, smart agent 29, -1.93, 15.52, 11.62
door 80, smart agent 18, 64.05, 12.40, 11.68
door 38, smart agent 24, 58.05, 15.40, 11.68
door 81, smart agent 19, 58.05, 12.40, 11.70
exit 2, smart agent 37, -62.04, 24.40, 11.70
door 89, smart agent 25, 31.05, 15.52, 11.74
module node 24, smart agent 7, 13.05, 22.96, 11.74
door 23, smart agent 14, -15.47, -7.04, 11.78
door 84, smart agent 3, 31.05, 12.40, 11.80
door 91, smart agent 16, -10.93, 15.52, 11.82
door 85, smart agent 23, 64.05, 15.52, 11.86
door 97, smart agent 31, -52.93, 15.52, 11.88
door 81, smart agent 17, 58.05, 12.40, 11.92
door 90, smart agent 26, 25.05, 15.52, 11.94
door 80, smart agent 18, 64.05, 12.40, 11.96
door 86, smart agent 22, 58.05, 15.52, 12.04
door 81, smart agent 19, 58.05, 12.40, 12.08
door 84, smart agent 20, 31.05, 12.40, 12.16
door 89, smart agent 25, 31.05, 15.52, 12.24
door 2, smart agent 1, -1.93, 15.52, 12.26
door 49, smart agent 29, -1.93, 15.40, 12.30
door 85, smart agent 23, 64.05, 15.52, 12.30
door 81, smart agent 17, 58.05, 12.40, 12.38
door 90, smart agent 26, 25.05, 15.52, 12.42
module node 33, smart agent 36, -61.93, 19.96, 12.42
door 86, smart agent 24, 58.05, 15.52, 12.42
door 23, smart agent 14, -15.47, -7.04, 12.52
door 84, smart agent 20, 31.05, 12.40, 12.54
door 86, smart agent 22, 58.05, 15.52, 12.64
door 71, smart agent 16, -10.93, 15.40, 12.64
door 52, smart agent 31, -52.93, 12.52, 12.66
door 85, smart agent 23, 64.05, 15.52, 12.70
module node 64, smart agent 42, -70.91, -31.04, 12.74
door 51, smart agent 30, -52.93, 15.40, 12.86
door 84, smart agent 20, 31.05, 12.40, 12.90
door 86, smart agent 24, 58.05, 15.52, 12.90
door 50, smart agent 1, -1.93, 12.52, 12.96
module node 22, smart agent 27, 13.05, 16.96, 13.00
door 71, smart agent 16, -10.93, 15.40, 13.08
module node 32, smart agent 9, -61.93, 22.96, 13.14
module node 99, smart agent 8, 19.09, -31.04, 13.16
door 86, smart agent 22, 58.05, 15.52, 13.20
exit 3, smart agent 42, -72.35, -31.04, 13.22
module node 32, smart agent 36, -61.93, 22.96, 13.28
door 30, smart agent 14, -15.35, -7.04, 13.32
door 51, smart agent 30, -52.93, 15.40, 13.36
door 16, smart agent 31, -52.93, 12.40, 13.46
room node 3, smart agent 21, 19.68, 9.14, 13.46
door 71, smart agent 16, -10.93, 15.40, 13.50
door 50, smart agent 29, -1.93, 12.52, 13.50
module node 34, smart agent 35, -61.93, 16.96, 13.50
door 32, smart agent 12, -7.91, -8.48, 13.52
exit 2, smart agent 9, -62.04, 24.40, 13.62
exit 4, smart agent 8, 20.53, -31.04, 13.62
door 97, smart agent 30, -52.93, 15.52, 13.70
door 91, smart agent 16, -10.93, 15.52, 13.72
exit 2, smart agent 36, -62.04, 24.40, 13.78
module node 23, smart agent 27, 13.05, 19.96, 13.88
door 31, smart agent 1, -1.93, 12.40, 13.98
door 97, smart agent 30, -52.93, 15.52, 14.02
door 91, smart agent 16, -10.93, 15.52, 14.08
door 31, smart agent 29, -1.93, 12.40, 14.10
door 24, smart agent 12, -7.91, -8.60, 14.18
module node 33, smart agent 35, -61.93, 19.96, 14.36
door 46, smart agent 25, 25.05, 15.40, 14.42
module node 99, smart agent 44, 19.09, -31.04, 14.46
door 31, smart agent 29, -1.93, 12.40, 14.46
door 97, smart agent 30, -52.93, 15.52, 14.50
door 24, smart agent 12, -7.91, -8.60, 14.52
door 37, smart agent 19, 64.05, 12.52, 14.62
door 43, smart agent 3, 40.05, 12.52, 14.70
module node 24, smart agent 27, 13.05, 22.96, 14.72
door 22, smart agent 10, -15.47, -10.04, 14.72
module node 99, smart agent 43, 19.09, -31.04, 14.84
door 24, smart agent 12, -7.91, -8.60, 14.86
door 97, smart agent 30, -52.93, 15.52, 14.90
door 47, smart agent 20, 25.05, 12.52, 14.90
exit 4, smart agent 44, 20.53, -31.04, 14.92
door 46, smart agent 25, 25.05, 15.40, 15.04
door 21, smart agent 13, -25.91, -17.48, 15.16
module node 32, smart agent 35, -61.93, 22.96, 15.22
door 37, smart agent 19, 64.05, 12.52, 15.24
door 43, smart agent 3, 40.05, 12.52, 15.26
exit 4, smart agent 43, 20.53, -31.04, 15.32
door 3, smart agent 21, 14.61, 4.96, 15.32
door 90, smart agent 25, 25.05, 15.52, 15.36
door 24, smart agent 12, -7.91, -8.60, 15.40
door 36, smart agent 24, 64.05, 15.40, 15.42
door 47, smart agent 20, 25.05, 12.52, 15.50
door 41, smart agent 17, 49.05, 12.52, 15.52
door 25, smart agent 10, -15.35, -10.04, 15.56
exit 2, smart agent 35, -62.04, 24.40, 15.70
door 52, smart agent 30, -52.93, 12.52, 15.70
door 80, smart agent 19, 64.05, 12.40, 15.82
door 83, smart agent 3, 40.05, 12.40, 15.86
door 36, smart agent 24, 64.05, 15.40, 15.98
door 18, smart agent 13, -25.91, -17.60, 16.04
door 4, smart agent 20, 25.05, 12.40, 16.12
door 90, smart agent 25, 25.05, 15.52, 16.16
door 16, smart agent 11, -52.93, 12.40, 16.20
door 80, smart agent 19, 64.05, 12.40, 16.24
door 17, smart agent 33, -33.47, -28.04, 16.30
door 32, smart agent 14, -7.91, -8.48, 16.30
door 41, smart agent 17, 49.05, 12.52, 16.32
door 83, smart agent 3, 40.05, 12.40, 16.40
door 80, smart agent 19, 64.05, 12.40, 16.50
door 16, smart agent 30, -52.93, 12.40, 16.50
door 40, smart agent 22, 49.05, 15.40, 16.50
door 85, smart agent 24, 64.05, 15.52, 16.62
door 92, smart agent 16, -3.49, 19.96, 16.74
door 80, smart agent 19, 64.05, 12.40, 16.78
door 47, smart agent 25, 25.05, 12.52, 16.88
door 52, smart agent 11, -52.93, 12.52, 16.90
door 4, smart agent 20, 25.05, 12.40, 16.90
door 82, smart agent 17, 49.05, 12.40, 17.00
door 24, smart agent 14, -7.91, -8.60, 17.04
door 85, smart agent 24, 64.05, 15.52, 17.10
door 40, smart agent 22, 49.05, 15.40, 17.10
door 19, smart agent 33, -33.35, -28.04, 17.16
door 42, smart agent 3, 40.05, 15.40, 17.18
door 42, smart agent 26, 40.05, 15.40, 17.26
exit 1, smart agent 7, 13.05, 42.40, 17.36
door 24, smart agent 14, -7.91, -8.60, 17.36
door 82, smart agent 17, 49.05, 12.40, 17.46
door 87, smart agent 22, 49.05, 15.52, 17.50
door 41, smart agent 18, 49.05, 12.52, 17.50
door 46, smart agent 20, 25.05, 15.40, 17.60
door 4, smart agent 25, 25.05, 12.40, 17.68
door 33, smart agent 1, 8.49, 4.96, 17.72
door 24, smart agent 14, -7.91, -8.60, 17.76
door 88, smart agent 3, 40.05, 15.52, 17.84
door 40, smart agent 23, 49.05, 15.40, 17.86
door 37, smart agent 24, 64.05, 12.52, 17.86
door 36, smart agent 19, 64.05, 15.40, 17.94
room node 2, smart agent 15, 11.78, 33.55, 17.98
door 42, smart agent 26, 40.05, 15.40, 18.02
door 51, smart agent 11, -52.93, 15.40, 18.04
door 24, smart agent 14, -7.91, -8.60, 18.08
door 41, smart agent 18, 49.05, 12.52, 18.24
door 40, smart agent 17, 49.05, 15.40, 18.24
door 87, smart agent 22, 49.05, 15.52, 18.26
door 24, smart agent 10, -7.91, -8.60, 18.38
door 90, smart agent 20, 25.05, 15.52, 18.40
door 40, smart agent 23, 49.05, 15.40, 18.42
door 51, smart agent 11, -52.93, 15.40, 18.44
door 33, smart agent 29, 8.49, 4.96, 18.46
door 2, smart agent 16, -1.93, 15.52, 18.54
door 88, smart agent 26, 40.05, 15.52, 18.54
door 80, smart agent 24, 64.05, 12.40, 18.66
door 85, smart agent 19, 64.05, 15.52, 18.70
door 87, smart agent 23, 49.05, 15.52, 18.72
door 88, smart agent 3, 40.05, 15.52, 18.80
door 51, smart agent 11, -52.93, 15.40, 18.86
door 90, smart agent 20, 25.05, 15.52, 18.86
door 24, smart agent 10, -7.91, -8.60, 18.88
door 87, smart agent 17, 49.05, 15.52, 18.94
door 41, smart agent 22, 49.05, 12.52, 18.96
door 80, smart agent 24, 64.05, 12.40, 18.98
door 85, smart agent 19, 64.05, 15.52, 19.04
door 88, smart agent 26, 40.05, 15.52, 19.08
door 82, smart agent 18, 49.05, 12.40, 19.12
door 97, smart agent 11, -52.93, 15.52, 19.18
door 32, smart agent 10, -7.91, -8.48, 19.24
door 80, smart agent 24, 64.05, 12.40, 19.26
door 87, smart agent 23, 49.05, 15.52, 19.26
door 90, smart agent 20, 25.05, 15.52, 19.32
module node 22, smart agent 21, 13.05, 16.96, 19.32
door 82, smart agent 18, 49.05, 12.40, 19.50
door 80, smart agent 24, 64.05, 12.40, 19.54
room node 3, smart agent 25, 19.68, 9.14, 19.54
door 87, smart agent 17, 49.05, 15.52, 19.54
door 50, smart agent 16, -1.93, 12.52, 19.62
room node 2, smart agent 28, 11.78, 33.55, 19.64
door 97, smart agent 11, -52.93, 15.52, 19.66
door 36, smart agent 19, 64.05, 15.40, 19.72
door 87, smart agent 23, 49.05, 15.52, 19.74
door 37, smart agent 24, 64.05, 12.52, 19.78
door 43, smart agent 26, 40.05, 12.52, 19.82
door 82, smart agent 22, 49.05, 12.40, 19.82
door 46, smart agent 20, 25.05, 15.40, 19.94
door 97, smart agent 11, -52.93, 15.52, 20.12
door 37, smart agent 24, 64.05, 12.52, 20.14
door 29, smart agent 12, 7.05, -8.48, 20.14
module node 23, smart agent 21, 13.05, 19.96, 20.18
door 82, smart agent 22, 49.05, 12.40, 20.26
exit 1, smart agent 27, 13.05, 42.40, 20.34
door 40, smart agent 18, 49.05, 15.40, 20.36
door 19, smart agent 13, -33.35, -28.04, 20.38
door 41, smart agent 23, 49.05, 12.52, 20.40
exit 1, smart agent 15, 13.05, 42.40, 20.56
